dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime,is_box
dataset1,2022-07-07T10-55-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:55:43.000+02:00,2022-07-07T10:55:53.000+02:00,0
dataset1,2022-07-07T10-55-43_000.wav,0,3.16878102592388,1546.875,72000.0,click,annotator2,2022-07-07T10:55:43.000+02:00,2022-07-07T10:55:46.168+02:00,1
dataset1,2022-07-07T10-56-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:56:03.000+02:00,2022-07-07T10:56:13.000+02:00,0
dataset1,2022-07-07T10-56-03_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T10:56:03.000+02:00,2022-07-07T10:56:13.000+02:00,0
dataset1,2022-07-07T10-56-03_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T10:56:03.000+02:00,2022-07-07T10:56:13.000+02:00,0
dataset1,2022-07-07T10-56-03_000.wav,2.06563706563707,10.0,1828.125,72000.0,click,annotator2,2022-07-07T10:56:05.065+02:00,2022-07-07T10:56:13.000+02:00,1
dataset1,2022-07-07T10-56-12_000.wav,9.19194704908991,9.99724214009928,9562.5,22078.125,whistle,annotator1,2022-07-07T10:56:12.191+02:00,2022-07-07T10:56:12.997+02:00,1
dataset1,2022-07-07T10-56-03_000.wav,9.3684500827358,9.90899062327634,8296.875,18000.0,whistle,annotator2,2022-07-07T10:56:12.368+02:00,2022-07-07T10:56:12.908+02:00,1
dataset1,2022-07-07T10-56-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:56:13.000+02:00,2022-07-07T10:56:23.000+02:00,0
dataset1,2022-07-07T10-56-13_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T10:56:13.000+02:00,2022-07-07T10:56:23.000+02:00,0
dataset1,2022-07-07T10-56-13_000.wav,0,1.67402095973525,1546.875,72000.0,click,annotator2,2022-07-07T10:56:13.000+02:00,2022-07-07T10:56:14.674+02:00,1
dataset1,2022-07-07T10-56-13_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T10:56:13.000+02:00,2022-07-07T10:56:23.000+02:00,0
dataset1,2022-07-07T10-56-19_000.wav,6.96359624931053,7.88472145615003,7734.375,20390.625,whistle,annotator1,2022-07-07T10:56:19.963+02:00,2022-07-07T10:56:20.884+02:00,1
dataset1,2022-07-07T10-56-13_000.wav,7.00220628792057,7.719249862107,4359.375,17578.125,whistle,annotator2,2022-07-07T10:56:20.002+02:00,2022-07-07T10:56:20.719+02:00,1
dataset1,2022-07-07T10-56-23_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:56:23.000+02:00,2022-07-07T10:56:33.000+02:00,0
dataset1,2022-07-07T10-56-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:56:23.000+02:00,2022-07-07T10:56:33.000+02:00,0
dataset1,2022-07-07T10-56-23_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T10:56:23.000+02:00,2022-07-07T10:56:33.000+02:00,0
dataset1,2022-07-07T10-56-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:56:23.000+02:00,2022-07-07T10:56:33.000+02:00,0
dataset1,2022-07-07T10-56-23_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T10:56:23.000+02:00,2022-07-07T10:56:33.000+02:00,0
dataset1,2022-07-07T10-56-23_000.wav,0,3.66519580805295,26296.875,50625.0,click,annotator1,2022-07-07T10:56:23.000+02:00,2022-07-07T10:56:26.665+02:00,1
dataset1,2022-07-07T10-56-23_000.wav,0.217870932156646,3.88582460011031,2953.125,72000.0,click,annotator2,2022-07-07T10:56:23.217+02:00,2022-07-07T10:56:26.885+02:00,1
dataset1,2022-07-07T10-56-23_000.wav,3.48869277440706,4.15057915057915,1687.5,72000.0,buzz,annotator2,2022-07-07T10:56:26.488+02:00,2022-07-07T10:56:27.150+02:00,1
dataset1,2022-07-07T10-56-30_000.wav,7.9288472145615,8.74517374517374,7734.375,18281.25,whistle,annotator1,2022-07-07T10:56:30.928+02:00,2022-07-07T10:56:31.745+02:00,1
dataset1,2022-07-07T10-56-23_000.wav,7.99503585217871,8.55212355212355,5062.5,16312.5,whistle,annotator2,2022-07-07T10:56:30.995+02:00,2022-07-07T10:56:31.552+02:00,1
dataset1,2022-07-07T10-56-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:56:33.000+02:00,2022-07-07T10:56:43.000+02:00,0
dataset1,2022-07-07T10-56-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:56:33.000+02:00,2022-07-07T10:56:43.000+02:00,0
dataset1,2022-07-07T10-56-33_000.wav,0.763927192498621,9.69939327082184,31078.125,46828.125,click,annotator1,2022-07-07T10:56:33.763+02:00,2022-07-07T10:56:42.699+02:00,1
dataset1,2022-07-07T10-56-33_000.wav,0.97904026475455,9.9034749034749,0,71718.75,click,annotator2,2022-07-07T10:56:33.979+02:00,2022-07-07T10:56:42.903+02:00,1
dataset1,2022-07-07T10-56-43_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:56:43.000+02:00,2022-07-07T10:56:53.000+02:00,0
dataset1,2022-07-07T10-56-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:56:43.000+02:00,2022-07-07T10:56:53.000+02:00,0
dataset1,2022-07-07T10-56-43_000.wav,0,7.76889134031991,2250.0,72000.0,click,annotator2,2022-07-07T10:56:43.000+02:00,2022-07-07T10:56:50.768+02:00,1
dataset1,2022-07-07T10-56-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:56:43.000+02:00,2022-07-07T10:56:53.000+02:00,0
dataset1,2022-07-07T10-56-43_000.wav,0.16822945394374,8.07777164920022,35578.125,50062.5,click,annotator1,2022-07-07T10:56:43.168+02:00,2022-07-07T10:56:51.077+02:00,1
dataset1,2022-07-07T10-56-43_000.wav,9.28571428571428,9.79867622724766,3093.75,72000.0,buzz,annotator2,2022-07-07T10:56:52.285+02:00,2022-07-07T10:56:52.798+02:00,1
dataset1,2022-07-07T10-57-03_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:57:03.000+02:00,2022-07-07T10:57:13.000+02:00,0
dataset1,2022-07-07T10-57-03_000.wav,5.00551571980143,5.45780474351903,4640.625,68062.5,buzz,annotator2,2022-07-07T10:57:08.005+02:00,2022-07-07T10:57:08.457+02:00,1
dataset1,2022-07-07T10-57-03_000.wav,8.47490347490347,8.88858246001103,6328.125,72000.0,buzz,annotator2,2022-07-07T10:57:11.474+02:00,2022-07-07T10:57:11.888+02:00,1
dataset1,2022-07-07T10-57-23_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:57:23.000+02:00,2022-07-07T10:57:33.000+02:00,0
dataset1,2022-07-07T10-57-23_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T10:57:23.000+02:00,2022-07-07T10:57:33.000+02:00,0
dataset1,2022-07-07T10-57-23_000.wav,0.499172642029785,1.11141753998897,1546.875,72000.0,buzz,annotator2,2022-07-07T10:57:23.499+02:00,2022-07-07T10:57:24.111+02:00,1
dataset1,2022-07-07T10-57-23_000.wav,0.780474351902923,1.16657473800331,14765.625,72000.0,buzz,annotator1,2022-07-07T10:57:23.780+02:00,2022-07-07T10:57:24.166+02:00,1
dataset1,2022-07-07T10-57-23_000.wav,2.68339768339768,3.43353557639272,3656.25,72000.0,buzz,annotator2,2022-07-07T10:57:25.683+02:00,2022-07-07T10:57:26.433+02:00,1
dataset1,2022-07-07T10-57-25_000.wav,2.68339768339768,3.75896304467733,5625.0,72000.0,buzz,annotator1,2022-07-07T10:57:25.683+02:00,2022-07-07T10:57:26.758+02:00,1
dataset1,2022-07-07T10-57-43_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:57:43.000+02:00,2022-07-07T10:57:53.000+02:00,0
dataset1,2022-07-07T10-57-43_000.wav,5.75013789299504,6.23552123552123,3375.0,71578.125,buzz,annotator2,2022-07-07T10:57:48.750+02:00,2022-07-07T10:57:49.235+02:00,1
dataset1,2022-07-07T10-57-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:57:53.000+02:00,2022-07-07T10:58:03.000+02:00,0
dataset1,2022-07-07T10-57-53_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T10:57:53.000+02:00,2022-07-07T10:58:03.000+02:00,0
dataset1,2022-07-07T10-57-53_000.wav,0.797021511307226,6.30722559293988,0,71578.125,click,annotator2,2022-07-07T10:57:53.797+02:00,2022-07-07T10:57:59.307+02:00,1
dataset1,2022-07-07T10-57-53_000.wav,3.39492553778268,3.8030888030888,9703.125,18281.25,whistle,annotator2,2022-07-07T10:57:56.394+02:00,2022-07-07T10:57:56.803+02:00,1
dataset1,2022-07-07T10-58-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:58:33.000+02:00,2022-07-07T10:58:43.000+02:00,0
dataset1,2022-07-07T10-58-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:58:33.000+02:00,2022-07-07T10:58:43.000+02:00,0
dataset1,2022-07-07T10-58-34_000.wav,1.60783232211804,4.86210700496415,23625.0,50062.5,click,annotator1,2022-07-07T10:58:34.607+02:00,2022-07-07T10:58:37.862+02:00,1
dataset1,2022-07-07T10-58-33_000.wav,1.70159955874242,3.88582460011031,2953.125,72000.0,click,annotator2,2022-07-07T10:58:34.701+02:00,2022-07-07T10:58:36.885+02:00,1
dataset1,2022-07-07T10-58-33_000.wav,5.52399338113624,9.92553778268064,0,71578.125,click,annotator2,2022-07-07T10:58:38.523+02:00,2022-07-07T10:58:42.925+02:00,1
dataset1,2022-07-07T10-58-53_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:58:53.000+02:00,2022-07-07T10:59:03.000+02:00,0
dataset1,2022-07-07T10-58-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:58:53.000+02:00,2022-07-07T10:59:03.000+02:00,0
dataset1,2022-07-07T10-58-53_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T10:58:53.000+02:00,2022-07-07T10:59:03.000+02:00,0
dataset1,2022-07-07T10-58-53_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T10:58:53.000+02:00,2022-07-07T10:59:03.000+02:00,0
dataset1,2022-07-07T10-58-54_000.wav,1.96635410921125,2.8157749586321,9000.0,28125.0,whistle,annotator1,2022-07-07T10:58:54.966+02:00,2022-07-07T10:58:55.815+02:00,1
dataset1,2022-07-07T10-58-53_000.wav,2.11527854384997,2.79371207942636,2671.875,26859.375,whistle,annotator2,2022-07-07T10:58:55.115+02:00,2022-07-07T10:58:55.793+02:00,1
dataset1,2022-07-07T10-58-53_000.wav,2.85990071704357,4.67457253171539,0,71156.25,click,annotator2,2022-07-07T10:58:55.859+02:00,2022-07-07T10:58:57.674+02:00,1
dataset1,2022-07-07T10-58-53_000.wav,6.67677881963596,10.0,0,71859.375,click,annotator2,2022-07-07T10:58:59.676+02:00,2022-07-07T10:59:03.000+02:00,1
dataset1,2022-07-07T10-58-53_000.wav,8.73414230557088,9.03199117484832,0,71859.375,buzz,annotator2,2022-07-07T10:59:01.734+02:00,2022-07-07T10:59:02.031+02:00,1
dataset1,2022-07-07T10-59-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:59:03.000+02:00,2022-07-07T10:59:13.000+02:00,0
dataset1,2022-07-07T10-59-03_000.wav,3.5273028130171,5.33094318808604,0,72000.0,click,annotator2,2022-07-07T10:59:06.527+02:00,2022-07-07T10:59:08.330+02:00,1
dataset1,2022-07-07T10-59-03_000.wav,8.06674020959735,10.0,0,71859.375,click,annotator2,2022-07-07T10:59:11.066+02:00,2022-07-07T10:59:13.000+02:00,1
dataset1,2022-07-07T10-59-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:59:13.000+02:00,2022-07-07T10:59:23.000+02:00,0
dataset1,2022-07-07T10-59-13_000.wav,2.92057363485935,4.37672366243795,1406.25,72000.0,click,annotator2,2022-07-07T10:59:15.920+02:00,2022-07-07T10:59:17.376+02:00,1
dataset1,2022-07-07T10-59-13_000.wav,6.45063430777716,10.0,0,71296.875,click,annotator2,2022-07-07T10:59:19.450+02:00,2022-07-07T10:59:23.000+02:00,1
dataset1,2022-07-07T10-59-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:59:23.000+02:00,2022-07-07T10:59:33.000+02:00,0
dataset1,2022-07-07T10-59-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:59:23.000+02:00,2022-07-07T10:59:33.000+02:00,0
dataset1,2022-07-07T10-59-23_000.wav,4.32708218422504,10.0,0,70734.375,click,annotator2,2022-07-07T10:59:27.327+02:00,2022-07-07T10:59:33.000+02:00,1
dataset1,2022-07-07T10-59-27_000.wav,4.40981798124655,9.23055708769994,31218.75,53578.125,click,annotator1,2022-07-07T10:59:27.409+02:00,2022-07-07T10:59:32.230+02:00,1
dataset1,2022-07-07T10-59-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:59:33.000+02:00,2022-07-07T10:59:43.000+02:00,0
dataset1,2022-07-07T10-59-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:59:33.000+02:00,2022-07-07T10:59:43.000+02:00,0
dataset1,2022-07-07T10-59-35_000.wav,2.7826806398235,7.53171538885825,28968.75,55968.75,click,annotator1,2022-07-07T10:59:35.782+02:00,2022-07-07T10:59:40.531+02:00,1
dataset1,2022-07-07T10-59-33_000.wav,2.85438499724214,7.75785990071704,0,71859.375,click,annotator2,2022-07-07T10:59:35.854+02:00,2022-07-07T10:59:40.757+02:00,1
dataset1,2022-07-07T10-59-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:59:43.000+02:00,2022-07-07T10:59:53.000+02:00,0
dataset1,2022-07-07T10-59-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:59:43.000+02:00,2022-07-07T10:59:53.000+02:00,0
dataset1,2022-07-07T10-59-43_000.wav,0.945945945945946,4.14506343077772,33328.125,50765.625,click,annotator1,2022-07-07T10:59:43.945+02:00,2022-07-07T10:59:47.145+02:00,1
dataset1,2022-07-07T10-59-43_000.wav,1.00110314396029,5.08825151682294,2531.25,72000.0,click,annotator2,2022-07-07T10:59:44.001+02:00,2022-07-07T10:59:48.088+02:00,1
dataset1,2022-07-07T10-59-49_000.wav,6.44511858797573,9.92002206287921,36984.375,50484.375,click,annotator1,2022-07-07T10:59:49.445+02:00,2022-07-07T10:59:52.920+02:00,1
dataset1,2022-07-07T10-59-43_000.wav,7.04633204633205,10.0,0,71437.5,click,annotator2,2022-07-07T10:59:50.046+02:00,2022-07-07T10:59:53.000+02:00,1
dataset1,2022-07-07T10-59-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:59:53.000+02:00,2022-07-07T11:00:03.000+02:00,0
dataset1,2022-07-07T10-59-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:59:53.000+02:00,2022-07-07T11:00:03.000+02:00,0
dataset1,2022-07-07T10-59-53_000.wav,0.0137892995035852,10.0,0,71437.5,click,annotator2,2022-07-07T10:59:53.013+02:00,2022-07-07T11:00:03.000+02:00,1
dataset1,2022-07-07T10-59-53_000.wav,0.162713734142306,9.09266409266409,34312.5,53718.75,click,annotator1,2022-07-07T10:59:53.162+02:00,2022-07-07T11:00:02.092+02:00,1
dataset1,2022-07-07T11-00-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:00:23.000+02:00,2022-07-07T11:00:33.000+02:00,0
dataset1,2022-07-07T11-00-23_000.wav,0,3.03088803088803,3234.375,72000.0,click,annotator2,2022-07-07T11:00:23.000+02:00,2022-07-07T11:00:26.030+02:00,1
dataset1,2022-07-07T11-00-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:00:23.000+02:00,2022-07-07T11:00:33.000+02:00,0
dataset1,2022-07-07T11-00-23_000.wav,0.162713734142306,8.9327082184225,32765.625,51046.875,click,annotator1,2022-07-07T11:00:23.162+02:00,2022-07-07T11:00:31.932+02:00,1
dataset1,2022-07-07T11-00-23_000.wav,4.15057915057915,7.50413678985108,0,71859.375,click,annotator2,2022-07-07T11:00:27.150+02:00,2022-07-07T11:00:30.504+02:00,1
dataset1,2022-07-07T11-00-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:00:33.000+02:00,2022-07-07T11:00:43.000+02:00,0
dataset1,2022-07-07T11-00-33_000.wav,2.19801434087148,4.9669056811914,0,70734.375,click,annotator2,2022-07-07T11:00:35.198+02:00,2022-07-07T11:00:37.966+02:00,1
dataset1,2022-07-07T11-00-43_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:00:43.000+02:00,2022-07-07T11:00:53.000+02:00,0
dataset1,2022-07-07T11-00-43_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:00:43.000+02:00,2022-07-07T11:00:53.000+02:00,0
dataset1,2022-07-07T11-00-48_000.wav,5.2261445118588,5.66188637617209,17718.75,58781.25,buzz,annotator1,2022-07-07T11:00:48.226+02:00,2022-07-07T11:00:48.661+02:00,1
dataset1,2022-07-07T11-00-43_000.wav,5.2426916712631,5.68946497517926,4640.625,61593.75,buzz,annotator2,2022-07-07T11:00:48.242+02:00,2022-07-07T11:00:48.689+02:00,1
dataset1,2022-07-07T11-00-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:00:53.000+02:00,2022-07-07T11:01:03.000+02:00,0
dataset1,2022-07-07T11-00-53_000.wav,3.29012686155543,5.05515719801434,0,71578.125,click,annotator2,2022-07-07T11:00:56.290+02:00,2022-07-07T11:00:58.055+02:00,1
dataset1,2022-07-07T11-01-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:01:03.000+02:00,2022-07-07T11:01:13.000+02:00,0
dataset1,2022-07-07T11-01-03_000.wav,0,2.40209597352454,3796.875,72000.0,click,annotator2,2022-07-07T11:01:03.000+02:00,2022-07-07T11:01:05.402+02:00,1
dataset1,2022-07-07T11-02-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:02:33.000+02:00,2022-07-07T11:02:43.000+02:00,0
dataset1,2022-07-07T11-02-33_000.wav,2.74407060121346,10.0,0,71156.25,click,annotator2,2022-07-07T11:02:35.744+02:00,2022-07-07T11:02:43.000+02:00,1
dataset1,2022-07-07T11-02-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:02:43.000+02:00,2022-07-07T11:02:53.000+02:00,0
dataset1,2022-07-07T11-02-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:02:43.000+02:00,2022-07-07T11:02:53.000+02:00,0
dataset1,2022-07-07T11-02-43_000.wav,0.00275785990071704,8.1880860452289,0,71578.125,click,annotator2,2022-07-07T11:02:43.002+02:00,2022-07-07T11:02:51.188+02:00,1
dataset1,2022-07-07T11-02-43_000.wav,0.394373965802537,8.89409817981246,33750.0,49359.375,click,annotator1,2022-07-07T11:02:43.394+02:00,2022-07-07T11:02:51.894+02:00,1
dataset1,2022-07-07T11-02-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:02:53.000+02:00,2022-07-07T11:03:03.000+02:00,0
dataset1,2022-07-07T11-02-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:02:53.000+02:00,2022-07-07T11:03:03.000+02:00,0
dataset1,2022-07-07T11-02-54_000.wav,1.15002757859901,8.70104798676227,27843.75,48796.875,click,annotator1,2022-07-07T11:02:54.150+02:00,2022-07-07T11:03:01.701+02:00,1
dataset1,2022-07-07T11-02-53_000.wav,1.28792057363486,8.42526199669057,3375.0,72000.0,click,annotator2,2022-07-07T11:02:54.287+02:00,2022-07-07T11:03:01.425+02:00,1
dataset1,2022-07-07T11-04-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:04:03.000+02:00,2022-07-07T11:04:13.000+02:00,0
dataset1,2022-07-07T11-04-03_000.wav,7.87369001654716,10.0,0,71015.625,click,annotator2,2022-07-07T11:04:10.873+02:00,2022-07-07T11:04:13.000+02:00,1
dataset1,2022-07-07T11-04-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:04:13.000+02:00,2022-07-07T11:04:23.000+02:00,0
dataset1,2022-07-07T11-04-13_000.wav,6.003861003861,7.34969663541092,0,71859.375,click,annotator2,2022-07-07T11:04:19.003+02:00,2022-07-07T11:04:20.349+02:00,1
dataset1,2022-07-07T11-04-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:04:33.000+02:00,2022-07-07T11:04:43.000+02:00,0
dataset1,2022-07-07T11-04-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:04:33.000+02:00,2022-07-07T11:04:43.000+02:00,0
dataset1,2022-07-07T11-04-33_000.wav,1.06177606177606,10.0,0,71156.25,click,annotator2,2022-07-07T11:04:34.061+02:00,2022-07-07T11:04:43.000+02:00,1
dataset1,2022-07-07T11-04-34_000.wav,1.23827909542195,8.58521787093216,26296.875,47531.25,click,annotator1,2022-07-07T11:04:34.238+02:00,2022-07-07T11:04:41.585+02:00,1
dataset1,2022-07-07T11-04-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:04:43.000+02:00,2022-07-07T11:04:53.000+02:00,0
dataset1,2022-07-07T11-04-43_000.wav,0,9.94760066188638,1828.125,72000.0,click,annotator2,2022-07-07T11:04:43.000+02:00,2022-07-07T11:04:52.947+02:00,1
dataset1,2022-07-07T11-04-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:04:43.000+02:00,2022-07-07T11:04:53.000+02:00,0
dataset1,2022-07-07T11-04-43_000.wav,0.0137892995035852,9.68836183121897,26296.875,55968.75,click,annotator1,2022-07-07T11:04:43.013+02:00,2022-07-07T11:04:52.688+02:00,1
dataset1,2022-07-07T11-04-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:04:53.000+02:00,2022-07-07T11:05:03.000+02:00,0
dataset1,2022-07-07T11-04-53_000.wav,0,9.96414782129068,2250.0,72000.0,click,annotator2,2022-07-07T11:04:53.000+02:00,2022-07-07T11:05:02.964+02:00,1
dataset1,2022-07-07T11-04-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:04:53.000+02:00,2022-07-07T11:05:03.000+02:00,0
dataset1,2022-07-07T11-04-53_000.wav,0.16822945394374,9.36293436293436,24609.375,49218.75,click,annotator1,2022-07-07T11:04:53.168+02:00,2022-07-07T11:05:02.362+02:00,1
dataset1,2022-07-07T11-05-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:05:03.000+02:00,2022-07-07T11:05:13.000+02:00,0
dataset1,2022-07-07T11-05-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:05:03.000+02:00,2022-07-07T11:05:13.000+02:00,0
dataset1,2022-07-07T11-05-04_000.wav,1.30446773303916,9.04302261445119,27421.875,49078.125,click,annotator1,2022-07-07T11:05:04.304+02:00,2022-07-07T11:05:12.043+02:00,1
dataset1,2022-07-07T11-05-03_000.wav,6.79260893546608,9.74351902923331,0,71296.875,click,annotator2,2022-07-07T11:05:09.792+02:00,2022-07-07T11:05:12.743+02:00,1
dataset1,2022-07-07T11-05-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:05:13.000+02:00,2022-07-07T11:05:23.000+02:00,0
dataset1,2022-07-07T11-05-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:05:13.000+02:00,2022-07-07T11:05:23.000+02:00,0
dataset1,2022-07-07T11-05-13_000.wav,0.355763927192499,8.86100386100386,30796.875,52171.875,click,annotator1,2022-07-07T11:05:13.355+02:00,2022-07-07T11:05:21.861+02:00,1
dataset1,2022-07-07T11-05-13_000.wav,1.64644236072807,7.6530612244898,0,70734.375,click,annotator2,2022-07-07T11:05:14.646+02:00,2022-07-07T11:05:20.653+02:00,1
dataset1,2022-07-07T11-05-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:05:23.000+02:00,2022-07-07T11:05:33.000+02:00,0
dataset1,2022-07-07T11-05-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:05:23.000+02:00,2022-07-07T11:05:33.000+02:00,0
dataset1,2022-07-07T11-05-23_000.wav,0.874241588527303,9.45670159955874,31218.75,47250.0,click,annotator1,2022-07-07T11:05:23.874+02:00,2022-07-07T11:05:32.456+02:00,1
dataset1,2022-07-07T11-05-23_000.wav,1.80088251516823,9.19194704908991,0,71437.5,click,annotator2,2022-07-07T11:05:24.800+02:00,2022-07-07T11:05:32.191+02:00,1
dataset1,2022-07-07T11-05-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:05:33.000+02:00,2022-07-07T11:05:43.000+02:00,0
dataset1,2022-07-07T11-05-33_000.wav,0,1.20518477661335,5625.0,72000.0,click,annotator2,2022-07-07T11:05:33.000+02:00,2022-07-07T11:05:34.205+02:00,1
dataset1,2022-07-07T11-05-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:05:33.000+02:00,2022-07-07T11:05:43.000+02:00,0
dataset1,2022-07-07T11-05-33_000.wav,0.0193050193050193,9.46773303916161,31500.0,51328.125,click,annotator1,2022-07-07T11:05:33.019+02:00,2022-07-07T11:05:42.467+02:00,1
dataset1,2022-07-07T11-05-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:05:43.000+02:00,2022-07-07T11:05:53.000+02:00,0
dataset1,2022-07-07T11-05-45_000.wav,2.42415885273028,9.74351902923331,28265.625,50343.75,click,annotator1,2022-07-07T11:05:45.424+02:00,2022-07-07T11:05:52.743+02:00,1
dataset1,2022-07-07T11-06-13_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:06:13.000+02:00,2022-07-07T11:06:23.000+02:00,0
